address,create_time,nbr_tx_in,nbr_tx_out,Tot_in,Tot_out,mean_in,mean_out,sdev_in,sdev_out,gini_in,gini_out,avg_time_btw_tx,lifetime
0x04950c94f4cbf9b3eb7b3ddd48e6aef176e3f73f,2018-10-07T04:40:32,71,0,1.7751312573268195e+19,0.0,2.5001848694743936e+17,0,9.37888533957558e+17,0,0.9248176492027649,0,33493.81690140845,2378061
0x0022e0939ac89fc3d18896d05442f6c1a56454e9,2018-12-11T19:01:15,7,0,1.1e+16,0.0,1571428571428571.5,0,3458205267688630.0,0,0.8311688311688312,0,709.7142857142857,4968
0xf541078d82d92369029fc67dc29a08f85d7601fe,2019-01-24T13:38:26,1,0,1000000000000000.0,0.0,1000000000000000.0,0,0.0,0,0.0,0,0.0,0
0x33d4f99908aea9956c7203042c7173e48f48a811,2019-01-24T13:26:40,1,0,1000000000000000.0,0.0,1000000000000000.0,0,0.0,0,0.0,0,0.0,0
0x83b6a01d1a1e20e8135b760159bcd63d5d6d9482,2019-01-24T13:24:39,1,0,1000000000000000.0,0.0,1000000000000000.0,0,0.0,0,0.0,0,0.0,0
0xe1e950e66fae6ae8d758ccc202cbd9ccc06c7e48,2019-01-24T13:22:56,1,0,1000000000000000.0,0.0,1000000000000000.0,0,0.0,0,0.0,0,0.0,0
0xc206e5458a8b402c011cb7987ee7489742bf2eb3,2019-01-24T13:18:48,1,0,1000000000000000.0,0.0,1000000000000000.0,0,0.0,0,0.0,0,0.0,0
0xb0c3c74a0873f93662a315dd56526faf724f65a3,2019-01-13T14:59:50,8,0,2.001e+18,0.0,2.50125e+17,0,4.329406534099102e+17,0,0.7498125937031485,0,120936.0,967488
0xd3bed7c9447e00cf462cf65a35510c021e8f5017,2018-12-20T06:05:42,3,0,1000000000000000.0,0.0,333333333333333.3,0,471404520791031.7,0,0.6666666666666666,0,3521.0,10563
0x8635fd7a727e4a2e94934d10b75faa2cc784ee85,2018-12-20T05:30:17,1,0,1000000000000000.0,0.0,1000000000000000.0,0,0.0,0,0.0,0,0.0,0
0xdb5a15b0f205f2fdec44c4821ddf8832adc7b5ec,2018-12-14T22:52:14,1,0,1000000000000000.0,0.0,1000000000000000.0,0,0.0,0,0.0,0,0.0,0
