address,create_time,nbr_tx_in,nbr_tx_out,Tot_in,Tot_out,mean_in,mean_out,sdev_in,sdev_out,gini_in,gini_out,avg_time_btw_tx,lifetime
0x386d51a52b36ff03602798418d4d5eec49939c5b,2018-03-25T03:59:48,27,0,6.2e+16,0.0,2296296296296296.5,0,4895688313236112.0,0,0.8285543608124253,0,28829.88888888889,778407
0x3b66a3631148ae74db4d24ee078872ee71673058,2020-05-25T10:08:02,17,0,6.25e+18,0.0,3.676470588235294e+17,0,5.161911343651998e+17,0,0.6418823529411765,0,558.7058823529412,9498
0x3d1102e46968105d53ab525ae49c21386cf6603b,2020-02-02T23:45:35,94,0,1.1e+20,0.0,1.170212765957447e+18,0,4.0313394301056205e+17,0,0.1355899419729207,0,141138.81914893616,13267049
0x3d51794b9f6aa2b21ac5840b05f86bbb785d9f39,2020-06-01T06:47:01,3,0,1e+17,0.0,3.3333333333333332e+16,0,2.3570226039551584e+16,0,0.3333333333333333,0,123980.33333333333,371941
0x40c1b1d9d724aeb3a88631d4c84b814fd01c1fb4,2020-02-12T13:24:59,3,0,10297834500736.0,0.0,3432611500245.3335,0,4645663652480.246,0,0.6474064238362777,0,1297435.3333333333,3892306
0x4107dcd27ffbc2c5438744295c8e1261349d33e9,2018-05-20T23:13:54,2,0,100000000000000.0,0.0,50000000000000.0,0,50000000000000.0,0,0.5,0,48910.5,97821
0x43fb95c7afa1ac1e721f33c695b2a0a94c7ddab2,2017-10-20T18:13:37,1001,0,6.35485e+19,0.0,6.3485014985014984e+16,0,3.603161140903243e+17,0,0.8829412560106439,0,45941.98401598402,45987926
0x446a2c358315ca32d7c5b3ac696b82271141a8b1,2018-02-14T04:42:11,55,0,4.26e+17,0.0,7745454545454545.0,0,7471687607393618.0,0,0.5034571062740076,0,103296.6,5681313
0x44c099ca88cb2bb98a21658818ff28ef2680f3fb,2020-04-27T00:47:28,118,0,2.2e+19,0.0,1.864406779661017e+17,0,2.2696048123014355e+17,0,0.3916024653312789,0,7844.78813559322,925685
0x4676e1a167381153d6dd4d6060a41586d6f1345d,2019-04-09T22:03:23,11,0,1.25e+18,0.0,1.1363636363636363e+17,0,3.5934973411004316e+16,0,0.09090909090909091,0,674.1818181818181,7416
0x47809794073fcc29a03fa0d6d6ed39368edf3c44,2020-06-08T08:38:39,272,0,1.773e+19,0.0,6.518382352941177e+16,0,1.0354721161112667e+17,0,0.446466192229853,0,6373.511029411765,1733595
0x47fc2e34fd71e1567c26bb077cd79f130498b6af,2020-01-16T00:06:17,0,0,0.0,0.0,0,0,0,0,0,0,0,542054
0x48a5e839ff9996015d65f51909975dd49b7dc281,2020-06-12T06:11:58,290,0,4.395e+19,0.0,1.5155172413793104e+17,0,2.0177489782819632e+17,0,0.504589855243027,0,3175.0137931034483,920754
0x48eee11c1c1b4eb89a88fb5f21f0d3b78ff79471,2020-05-28T02:12:30,139,0,6.1162e+19,0.0,4.4001438848920864e+17,0,1.1358307072255199e+18,0,0.7306568074078065,0,1908.086330935252,265224
0x4976dbc8267ac58fc64ddfd7e71b6251f454f907,2020-03-14T20:05:45,0,0,0.0,0.0,0,0,0,0,0,0,0,0
0xb4536b18672fca5fdcf634f889585a6ef76ad09f,2020-03-14T20:09:42,5,0,2e+17,0.0,4e+16,0,2e+16,0,0.2,0,627.8,3139
0x17ccf58f7ad36f6cad456f53b29dc5aa49dc6f93,2020-03-14T20:04:24,0,0,0.0,0.0,0,0,0,0,0,0,0,0
0x497ec0f0c1d3ee09cbcba6bfb6ba516f83030470,2020-05-29T22:45:03,26,0,2.255e+19,0.0,8.673076923076923e+17,0,1.0899843248425028e+18,0,0.5956848030018762,0,619.8461538461538,16116
0x49964c0a230f96fb843019776681baf3e5b78621,2018-12-12T17:12:44,0,0,0.0,0.0,0,0,0,0,0,0,0,0
0x4a20047eea10806907c66da915978c11eccb015f,2017-07-14T16:27:43,17,0,6.09559e+17,0.0,3.5856411764705884e+16,0,4.35588823805457e+16,0,0.6152557929295653,0,250159.29411764705,4252708
0x4a95e34810628a9bfeba6bfa70a6b4c8543f7b75,2020-05-23T11:53:58,3142,0,1.9946171599987404e+21,0.0,6.348240483764292e+17,0,2.9038605037780823e+18,0,0.7921403606920321,0,593.4121578612348,1864501
0x4bc1d23a8c00ac87c57b6a32d5fb82aa5346950d,2019-01-24T11:53:39,41,0,2.011029997e+18,0.0,4.904951212195122e+16,0,2.1535002476549894e+17,0,0.950568347525833,0,61362.31707317073,2515855
0x4be45969e8f72ce085424913ac4fb916932d58d7,2018-09-14T05:28:42,70,0,4.5736164000000003e+20,0.0,6.533737714285714e+18,0,2.5379815795036647e+19,0,0.8786159042859076,0,179002.08571428573,12530146
0x4cb0e81b14eedf3a6c4c6bba57169ff17acc6c7f,2020-05-24T18:19:45,2578,0,6.795711774320521e+20,0.0,2.6360402538093565e+17,0,8.313524684654771e+17,0,0.5813247695015781,0,4393.136152055858,11325505
0x4dc4dd68ac327c047e5b487e639330ff94ab9fac,2017-06-02T14:10:25,0,0,0.0,0.0,0,0,0,0,0,0,0,0
0x178310c3f6912cd354654e7a79a76fe0616cb355,2017-06-02T14:01:24,0,0,0.0,0.0,0,0,0,0,0,0,0,663
0x4dcf60f0cb42c22df36994ccbebd0b281c57003a,2019-08-16T04:02:06,4108,0,2.8232671123118575e+20,0.0,6.872607381479692e+16,0,1.7498729845778778e+17,0,0.4741457967566737,0,4204.063777994158,17270294
0x4e6f401b40137ed9be571c44fe12bb256824c515,2020-05-14T09:27:49,0,0,0.0,0.0,0,0,0,0,0,0,0,0
0x50d8c01cc597bacd5c592758475d227586368639,2016-12-22T09:49:20,0,0,0.0,0.0,0,0,0,0,0,0,0,0
0x50f2b7ab72551b399ac81081484ef0b0f23aa38c,2019-02-25T12:40:47,5,0,2.08915e+18,0.0,4.1783e+17,0,5.118299479319279e+17,0,0.6029820740492545,0,1747642.8,8738214
0x51662c8005842c8e129a61353e9e0bf44a25ecdb,2020-06-09T22:44:21,842,0,1.0303301e+20,0.0,1.2236699524940616e+17,0,3.004514599006151e+17,0,0.5277871352615358,0,9922.982185273158,8355151
0x5185c27e3a302c9b1228def81b7d4aeae8d1edc9,2020-02-27T23:35:06,0,0,0.0,0.0,0,0,0,0,0,0,0,934
0x5199a4ff997ef55868be421790408d46189aa657,2018-10-27T00:57:23,0,0,0.0,0.0,0,0,0,0,0,0,0,425794
0x5258e3c9783908907cd44cd1911fc1492e81cea2,2020-03-26T17:32:09,627,0,2.82e+20,0.0,4.497607655502392e+17,0,9.15982024257948e+17,0,0.5970992116008912,0,18015.35725677831,11295629
0x5334a81363c90e95826ea48727afd896765461ce,2020-06-22T04:22:15,5,0,2e+17,0.0,4e+16,0,2e+16,0,0.2,0,573.2,2866
0x547443b1752f19f2d3a44f482bd48e29305bee97,2020-05-27T23:54:08,0,0,0.0,0.0,0,0,0,0,0,0,0,0
0x5479b8be3b8e9459616721f8b588df593c6e4178,2018-01-26T18:48:15,326,0,1.2207000600179999e+19,0.0,3.744478711711656e+16,0,1.0327163086099184e+17,0,0.8370961720183522,0,47877.27914110429,15607993
0x54966b959c307af4decd22ceed7b6ba04cfb1e2c,2020-05-27T09:04:27,173,0,4.765e+19,0.0,2.754335260115607e+17,0,5.4588895780344294e+17,0,0.6710661191612735,0,3896.9132947976877,674166
0x54c984fd9cd62dfef9eb6350d10fbb7a1a5938e8,2020-03-16T15:50:42,9,0,4.1e+18,0.0,4.555555555555556e+17,0,4.8787774222444774e+17,0,0.5420054200542005,0,28235.444444444445,254119
