address,create_time,nbr_tx_in,nbr_tx_out,Tot_in,Tot_out,mean_in,mean_out,sdev_in,sdev_out,gini_in,gini_out,avg_time_btw_tx,lifetime
0x844224a22eed9f7787838c7ad903c596d565a573,2019-10-18T18:10:12,11,0,1.13e+17,0.0,1.0272727272727272e+16,0,6929396000058002.0,0,0.3057119871279163,0,536.0909090909091,5897
0x8041b5737b9338c3d4e0c22497264293cb91a971,2020-02-26T17:14:29,9,0,5.883666984124187e+16,0.0,6537407760137986.0,0,7473362994547384.0,0,0.6030507984334654,0,252.33333333333334,2271
0x865ca262348cdf4c1f7d6c46b7c73e3110493dd1,2016-06-27T15:08:09,5,1,3e+18,2e+18,6e+17,2e+18,4.898979485566356e+17,0.0,0.4,0.0,27445.166666666668,164671
0x86f1554191d64a8994459da53856dd2666c19cc3,2018-10-29T01:23:14,2,0,5e+16,0.0,2.5e+16,0,2.5e+16,0,0.5,0,31.5,63
0x888888203c05f29a5e2174d9716af4348c4cee50,2019-03-21T18:35:19,0,0,0.0,0.0,0,0,0,0,0,0,0,4860119
0x88acc7101d390d33f26e6f4324b575ea8070aad1,2018-11-01T00:53:05,16,0,7.98000224e+18,0.0,4.9875014e+17,0,5.3799237713013856e+17,0,0.5590535523458701,0,262.5625,4201
0x89c2352cb600df56fe4bfb5882caadef3e96213f,2016-04-05T14:07:21,4,1,3.003e+18,2.5e+18,7.5075e+17,2.5e+18,4.3344571459411155e+17,0.0,0.25,0.0,25.2,126
0x8ae568d934092188c97e9ddfec82a9a3b3856bb9,2018-11-20T18:43:52,7,0,4577129699914000.0,0.0,653875671416285.8,0,412687916061280.1,0,0.32650017542555276,0,325800.5714285714,2280604
0x8b7810d04a7c03473a0059fe6d35f9c6b6188798,2018-10-29T03:20:35,5,0,4e+17,0.0,8e+16,0,4e+16,0,0.2,0,84.4,422
0xcad29d8164328b4db1f6a5fe93e01d4ddd80f93a,2018-10-29T22:11:42,84,0,3.0360693481634783e+19,0.0,3.6143682716231885e+17,0,3.811849025132274e+17,0,0.5283943727659783,0,14372.77380952381,1207313
0x8bbeaeb0ec46bb71356d44c2d3121a35172662be,2018-11-14T00:15:00,0,0,0.0,0.0,0,0,0,0,0,0,0,0
0x8c51a027c0e5e4cf1ffab811d98798cc76321fcc,2016-03-30T00:28:59,232,0,5e+17,0.0,2155172413793103.5,0,3.275578481372988e+16,0,0.9956896551724137,0,251483.62068965516,58344200
0x07f196fe6e6d382b3411cd1add427552616f2204,2016-03-12T17:05:55,64,75,2.914e+19,3.7e+19,4.553125e+17,4.933333333333333e+17,3.4868040860327955e+17,4.8450753921436096e+17,0.4288671070693205,0.4965837837837837,475.52517985611513,66098
0x79ede3a98b042863384de25788504532362d52d6,2016-03-12T15:41:44,33,10,3.8e+18,2.25e+18,1.1515151515151515e+17,2.25e+17,1.7033160549656557e+17,1.887723496701781e+17,0.6706539074960127,0.4662222222222222,115.48837209302326,4966
0x8d0d5ca553b317e305992498c928d7088ad74580,2018-04-28T18:12:44,8,0,6000000000000000.0,0.0,750000000000000.0,0,661437827766147.6,0,0.4583333333333333,0,12341.875,98735
0x8d5ede2af16e4dd5b7fd6c4f2b33bf685fffd584,2017-06-12T12:53:39,3,0,5000000000000000.0,0.0,1666666666666666.8,0,2357022603955158.5,0,0.6666666666666666,0,815.3333333333334,2446
0x8dbfccf2cbdc40811e0485f0450dba0b5fd02de8,2016-04-26T15:20:52,0,0,0.0,0.0,0,0,0,0,0,0,0,14825207
0x8e0ff8d479d3093a90bed9d785770534742013a4,2019-09-24T11:39:03,0,0,0.0,0.0,0,0,0,0,0,0,0,0
0x8ea6c8077d6316b46e449aec8fb60a606cf50eea,2016-04-15T07:49:47,3,0,6000000000000000.0,0.0,2000000000000000.0,0,2160246899469286.8,0,0.5555555555555556,0,54.666666666666664,164
0x8ed5889735d2ab0b4ee6284a07c9b244198a9544,2018-02-10T18:49:24,0,0,0.0,0.0,0,0,0,0,0,0,0,0
0x8f03ef61e41a6d789ba56495b059e2cc6f0f861f,2017-03-20T11:18:45,0,0,0.0,0.0,0,0,0,0,0,0,0,0
0x90101947063fc81f3430459ece984b32becef551,2018-10-29T15:16:26,48,0,3.1235125342419624e+19,0.0,6.507317779670755e+17,0,1.0325969088152338e+18,0,0.6392296868659364,0,754.0,36192
